SBWM-4			
4			
x			
y			
z			
64 inch			
x UTM	y UTM	z	64 inch
3739.21	4420.8	153.8808776	41.4411
3739.21	4420.8	155.5249688	46.966
3739.21	4420.8	157.1687552	49.9413
3739.21	4420.8	159.5169344	48.6676
3739.21	4420.8	161.3957216	40.7365
3739.21	4420.8	161.8654184	35.2126
3739.21	4420.8	163.9789016	27.8482
3739.21	4420.8	165.857384	23.4582
3739.21	4420.8	167.0317784	18.9262
3739.21	4420.8	169.1452616	19.3521
3739.21	4420.8	170.5540472	23.3188
3739.21	4420.8	171.2587448	30.5429
3739.21	4420.8	171.7284416	42.5828
3739.21	4420.8	172.4328344	48.5322
3739.21	4420.8	172.9025312	49.9488
3739.21	4420.8	175.0160144	49.1
3739.21	4420.8	175.955408	38.6188
3739.21	4420.8	176.190104	44.7096
3739.21	4420.8	178.538588	17.0903
3739.21	4420.8	179.9476784	12.9833
3739.21	4420.8	183.0002504	10.7185
3739.21	4420.8	187.4622176	9.72916
3739.21	4420.8	190.0453976	10.0137
3739.21	4420.8	191.9241848	11.2894
3739.21	4420.8	193.0982744	15.8225
3739.21	4420.8	195.9161504	22.6227
3739.21	4420.8	197.3252408	30.1305
3739.21	4420.8	197.7949376	34.8049
3739.21	4420.8	198.2646344	44.012
3739.21	4420.8	199.204028	47.1285
3739.21	4420.8	200.6128136	48.5457
3739.21	4420.8	202.2569048	41.8892
3739.21	4420.8	202.7266016	36.9319
3739.21	4420.8	204.370388	35.7996
3739.21	4420.8	206.7185672	34.2426
3739.21	4420.8	207.8926568	35.0931
3739.21	4420.8	209.3017472	33.6773
3739.21	4420.8	210.7108376	35.236
3739.21	4420.8	212.119928	36.0866
3739.21	4420.8	214.4681072	39.4871
3739.21	4420.8	215.8771976	40.7626
3739.21	4420.8	217.9906808	38.4973
3739.21	4420.8	220.104164	37.2235
3739.21	4420.8	222.452648	36.2332
3739.21	4420.8	224.3311304	35.8091
3739.21	4420.8	226.2099176	33.827
3739.21	4420.8	230.9065808	32.5545
3739.21	4420.8	234.4291544	32.1313
3739.21	4420.8	236.5426376	33.4071
3739.21	4420.8	238.6561208	31.4251
3739.21	4420.8	241.9436936	32.1349
3739.21	4420.8	243.1177832	34.4017
3739.21	4420.8	245.2312664	38.3687
3739.21	4420.8	247.5797504	39.503
3739.21	4420.8	249.2235368	34.6879
3739.21	4420.8	250.1629304	30.0142
3739.21	4420.8	252.7461104	31.0069
3739.21	4420.8	254.3898968	34.2655
3739.21	4420.8	256.7383808	32.5669
3739.21	4420.8	258.6168632	29.8766
3739.21	4420.8	258.851864	26.9022
3739.21	4420.8	260.4956504	21.8038
3739.21	4420.8	263.0788304	16.8475
3739.21	4420.8	268.2451904	15.0087
3739.21	4420.8	271.5327632	16.0017
3739.21	4420.8	275.2900328	12.4625
3739.21	4420.8	278.8126064	11.7559
3739.21	4420.8	279.517304	12.8894
